x,y,z,token
5.814556,11.697143,1.1345496,mill
-3.0748782,-8.663623,-10.820313,brute
-15.490845,17.11736,11.368315,aboard
-12.774992,11.808715,-4.3849306,actor
8.841781,14.54568,-14.830368,manhattan
4.637829,-12.971276,18.615215,lenox
11.474497,16.119905,1.4416271,shells
10.012247,11.864855,-15.169627,chants
14.262295,-15.392816,-10.260458,abhorred
-7.346699,1.0527314,-10.744631,gross
-2.3161767,-22.14423,15.833732,selues
-8.879286,19.25128,0.7513575,struggling
-0.80568916,30.375507,3.5761845,darting
11.266542,8.413815,-0.9554619,drums
-14.236157,24.384743,12.745531,managed
-13.175036,-12.505742,10.128313,protest
9.831863,9.899495,-17.942312,million
-6.0514646,31.72662,3.1758897,parsee
-16.44721,-18.643766,-6.8722153,answers
8.466237,-2.1609793,23.425447,luc
-9.078398,5.4944124,-1.663463,navy
4.536686,2.7003999,4.739172,waking
-3.691473,1.8156122,-11.032538,repose
-9.622112,-2.0990703,21.27765,hark
-6.3774643,-7.198341,12.454286,shipmates
25.937572,2.0296118,5.2804494,goings
-14.020081,-1.247111,-1.6934996,system
-2.0525863,21.521389,3.5845604,shooting
6.3644915,21.296932,-10.209925,gliding
2.2960532,32.12651,-1.1743551,lee
2.8548384,-18.135824,18.388182,ophelia
5.1553755,11.897821,8.546302,carries
4.726815,8.697043,-11.763924,pensive
3.233259,16.908195,-11.7737665,storms
-9.428509,17.47053,15.125532,furiously
17.436958,-11.789054,3.4294372,rebuked
-3.1503024,-12.774789,-2.6583457,beget
-12.5156975,-8.185363,-13.459123,lasting
11.520013,6.1199865,-12.484352,nostrils
18.293053,-0.45337388,8.179741,courses
-9.434247,5.070539,15.791062,crazy
-29.913744,-0.086502604,9.193715,pianoforte
34.198856,-8.144982,1.1680297,elam
-8.568641,11.615845,-15.417387,memories
-24.275148,-6.9821367,-14.16934,independence
21.107698,-5.584552,8.401762,hasted
-19.438677,-16.142033,-5.7904515,correct
-0.6821767,7.48615,-14.766213,mould
0.96528566,-10.924052,11.450639,twas
17.391722,-0.7797559,2.679049,rods
9.595835,22.931227,-11.46726,transparent
5.6813335,26.115612,6.0158143,upwards
24.591738,6.3999085,-13.327316,kine
-6.009389,-18.229912,0.014774509,conclude
2.514894,-14.923649,17.570885,lucius
-6.336296,13.984915,23.754616,mink
-20.979988,-5.233426,-5.9605923,remarks
-19.875462,7.9544125,-7.4379067,sensation
-16.33043,-0.93828386,-0.09520171,class
-7.7353535,-4.5175834,-6.411421,purposes
-19.313234,-9.605983,6.6964726,ridiculous
-16.246191,21.940914,5.4370275,knocking
-32.213062,1.9934535,4.1923113,cleveland
-1.7399293,20.00214,14.60501,lap
-16.22555,19.161865,9.36941,footman
1.9381963,9.698958,10.361682,policemen
-12.6602335,6.1524763,-15.665789,supernatural
-7.394505,-2.0937643,11.55003,hears
-10.098949,6.8299136,5.4345107,catholic
6.57855,12.050886,-0.7299666,dances
8.6560545,21.356672,-9.532801,dense
-1.7239089,-17.442495,1.8648983,forbear
10.563795,25.142979,13.819772,wig
1.6411597,0.88528574,12.771122,drown
2.623269,11.041819,18.407104,pig
-15.142732,6.294667,22.172483,jury
-12.749929,2.7066662,7.853468,latin
24.814743,4.6880836,-12.176685,burdens
12.767375,-0.8832444,-18.450138,falleth
11.985162,17.440311,-6.4608383,folds
6.3186026,7.441233,-10.387256,joyous
17.027569,-7.8404226,9.786533,whithersoever
20.661337,-11.184655,11.226337,banquet
-25.39251,-8.28965,-7.6800256,opposition
-25.604044,5.4406676,-1.5099334,contrived
10.866979,21.14797,5.401558,palms
-25.137041,2.2224472,-0.13318843,removing
2.4772365,-5.2112064,-15.956121,lowly
26.442064,-18.336058,2.9090238,amnon
25.672588,-17.16569,2.1806426,uriah
-2.8346088,13.98135,-1.5979463,landed
10.69573,-17.038818,-13.705416,workers
-26.79592,14.973314,-4.528868,gravity
-26.968975,12.93008,-2.494322,embarrassment
29.272295,-6.8861876,4.018249,baasha
-25.035522,3.8891225,9.406856,proposal
2.3038423,-12.974718,-12.713701,murderers
14.166326,-16.253254,-4.6812134,executed
0.3662241,-0.041544158,-10.789592,guest
-33.865574,0.80853206,-4.8975415,earlier
-1.554865,-12.271965,-8.683488,causes
27.222301,-15.270564,-0.66829556,levite
-30.498667,-16.534058,-3.1299107,endeavour
23.613161,-2.6642902,0.82779646,israelites
-3.7079487,16.619604,-6.9781685,marks
13.967326,9.30333,-12.332464,floods
28.828794,18.363388,-5.16659,arches
4.1486297,-23.019873,1.1272767,ordinances
23.589684,-8.737895,-14.647888,hallowed
29.883945,9.294286,-6.0096846,breastplate
29.72831,10.110495,-9.625931,bowls
-8.635035,25.773222,-8.921513,visage
-9.37381,16.571619,16.119118,lucifer
19.252813,-0.22165808,-10.662978,rend
18.375517,10.52075,-11.972144,fins
-12.891322,11.056429,13.286147,changing
-26.236612,-14.443947,-10.749786,improvement
14.7701435,-2.8159354,-12.242131,clothing
4.3045206,-18.321985,-16.014421,deceitful
19.2739,-13.184432,-8.825987,forsook
-11.408426,13.9354,16.990772,harrogate
-23.958603,-1.161379,-14.39007,total
-6.1455746,13.259829,7.534623,cell
-15.53458,-22.20805,0.7722572,reconciled
9.936783,6.746498,6.0927796,thread
-17.9206,0.16578566,2.2091823,neglected
-26.498798,1.24158,12.012627,dalrymple
-1.7067653,-18.258503,-5.5362782,withdraw
-7.968033,-3.8629074,-1.163774,ebook
3.4617608,-9.036361,8.414085,title
-16.582264,-18.253452,4.8106813,suggest
9.186343,11.055574,20.292345,bottles
-0.84860206,9.866547,-28.863735,louder
-24.371569,15.035784,-4.693602,momentary
14.60492,2.4882712,-3.1158957,burial
0.8070082,-13.430657,6.0932145,defy
-13.502777,-21.193487,-17.083971,accused
-2.0066285,-20.09724,12.295254,meane
16.140436,0.89920175,-5.986529,dwellings
3.486355,11.094954,-3.8666315,spanish
3.4287765,7.815302,-9.374904,brood
-11.1384945,-5.764238,-0.3781175,method
-12.535713,8.820048,24.23549,cage
-19.996195,-19.474682,3.6942716,introduce
-12.6329775,-20.690445,15.159403,vote
-11.4657955,21.384024,-5.4427648,frantic
0.38095427,1.3694934,13.277032,verse
-10.642921,-11.938124,0.16709784,commission
-5.05924,18.14205,-16.770123,moves
26.928837,-15.740074,-1.3527161,hittite
9.600324,2.0108123,-7.35748,tormented
12.480597,26.8901,7.238573,moustache
-13.259902,7.152753,0.21786328,official
-11.742116,3.974614,4.494649,beer
19.881521,8.544485,-8.925721,stripes
13.737744,-23.045584,-5.3772583,136
19.079878,8.75343,-7.41774,hairs
-21.973665,-17.63177,-3.824142,flattering
-30.455374,-8.350797,-8.040411,expressions
-30.442371,1.5436078,0.48872223,concert
-20.022947,2.6433012,-8.496869,supported
-7.817379,-6.085572,25.759321,hadn
2.4076774,19.140574,18.717598,wearing
0.36137918,-26.49571,4.261598,incline
-24.971766,-16.84268,-3.6657054,injustice
-7.088986,17.352676,-4.3424406,coarse
7.8658223,18.716002,-5.55427,hedges
10.019119,-2.5011032,3.456207,changes
-12.359389,22.621937,0.41142622,hotel
16.167505,-0.5615353,-10.756481,betwixt
9.617431,27.310204,0.6522682,hump
-3.072368,29.236034,-5.50078,screaming
6.995619,-14.883435,-9.283431,rebellion
4.010115,-0.23258334,-8.858132,treacherous
-1.527404,-15.194903,11.870695,ambitious
20.274582,11.466981,3.2751744,stripped
13.083441,23.804806,-2.2236345,violet
23.830322,12.1717825,-11.085677,handful
-19.844305,0.13314293,-7.697537,animated
-8.928359,-3.5262558,-12.577563,government
7.6800404,-23.333645,-13.681905,findeth
3.4873016,6.145691,-2.6218302,lingering
-3.0587318,12.060093,12.208175,cherry
-28.210941,11.02197,0.41153502,hesitation
14.482025,10.455294,-12.736087,fountains
4.264902,-19.39737,-8.2056,recompence
-4.3170233,19.647226,9.864646,closely
9.367628,11.968251,1.0288277,singer
4.5431366,4.686078,-19.24764,winged
-6.85728,14.424885,-17.684206,incessant
-1.4653672,0.04746374,17.560184,strawberries
11.40494,30.534681,-4.2126803,dreary
-2.053913,-18.726355,13.888651,l
12.827325,21.428572,7.5093865,joints
-6.6092863,23.788252,12.100376,rigid
0.7224957,-18.02202,2.7323308,warn
-10.92455,-19.422075,7.335361,consult
36.23197,-14.484744,5.0495744,johanan
-17.773373,-18.836111,0.6725529,employ
-22.285385,-18.40406,6.63489,accepting
3.9839005,18.144201,4.479914,track
-20.881968,8.580757,-3.2231765,cautious
31.767405,-14.472315,6.629743,ezra
-1.044411,19.670141,-8.9592285,rises
15.427577,-1.4572635,-16.740665,covereth
14.020317,-7.234127,4.1152463,jove
-9.743385,-8.551547,-11.896846,retain
-12.180059,17.855408,-4.9689255,frightful
-12.072219,-10.46397,20.613577,'--
-5.194957,4.715833,14.80197,raising
5.8764753,-20.03262,-6.6171722,punished
-13.2456455,-13.776363,-0.73047566,neglect
-14.524006,-10.331537,-12.299839,approved
36.160892,-15.351366,3.5168078,shallum
32.517773,-9.021219,7.2928467,uzziah
-24.18216,4.41313,15.234442,ladyship
7.4197493,9.768437,3.8984144,pack
-1.3797525,19.26565,4.870461,watches
-0.828381,31.573473,-0.015330363,descried
10.523633,25.55015,-0.88659614,drooping
25.547312,2.6897802,-6.926037,dedicated
-11.786537,-17.074858,11.7884445,rightly
-17.287418,1.0839102,10.934066,englishman
-6.801087,-13.355049,-5.23185,robbed
-1.759884,20.81361,-12.759573,interior
1.9511577,10.35311,-3.2313,mostly
15.32635,-13.014356,4.665685,marvelled
1.255354,-14.006778,-10.068832,lusts
2.363752,-5.294979,16.312157,sighing
2.9529421,-10.233384,-13.365127,guile
-8.517978,-19.818129,3.8466656,relate
-15.284576,-1.333781,-11.0283165,actual
-12.749086,-13.5487585,14.473127,cheerfully
-12.509861,31.085602,-1.7888198,faster
-16.91824,-21.39457,5.360055,disgrace
-11.242127,7.6995387,-2.5630853,quantity
-11.736607,-4.8303547,8.85237,obvious
23.87864,-2.4706204,-18.280666,leaven
-22.678406,-9.15988,-11.262879,activity
0.06457931,-18.451902,4.4901347,confound
16.184282,-17.72679,-4.489651,whereunto
11.389891,16.860483,9.880097,mantle
6.417753,14.636911,13.360548,colt
-2.1568038,12.798822,-19.891598,electric
-9.221813,13.800498,-9.074637,vaguely
-24.72042,-13.004338,-0.8170528,secrecy
28.190228,1.6681362,2.0600393,carmel
-5.199417,18.788265,-12.114305,occasional
4.607893,6.0519,-5.287415,perfume
2.3638055,-2.057427,16.310587,eggs
-0.9532734,-7.383871,-20.087967,proudly
16.699509,16.444706,-4.464323,bears
17.595963,-18.104815,-10.166365,testified
-2.4555137,12.97905,-11.110976,devilish
14.9250345,-10.100798,3.6741571,strove
-16.668364,14.872594,9.061948,flora
5.1332974,-21.70606,14.493229,minde
-11.299112,18.499695,17.606022,fedallah
27.935156,9.105091,-16.71198,pound
32.24241,-17.794474,-1.774919,korah
19.882425,-12.008441,10.829323,baker
-12.912574,13.162192,19.286695,hood
-21.892437,7.3271546,18.358044,christopher
-13.637882,16.353268,14.046118,cutler
-19.74754,4.84296,17.046995,positively
2.7590575,11.360957,-15.652572,measureless
30.761034,-14.237705,8.407743,seer
12.942642,-21.35759,-5.630312,excellency
19.63643,-3.2149374,-14.1043005,hire
29.966528,9.523071,-9.645889,twined
8.336734,-27.371305,-3.5170724,lovingkindness
17.59582,5.7300696,-18.114164,herbs
-22.124414,-19.41958,-1.0578765,oppose
-27.147097,14.959998,-4.562815,unexpected
26.079828,-16.451454,5.097058,adonijah
-4.640699,7.691012,-8.228662,remote
4.8022203,-7.9746256,9.929226,scotland
7.5995584,25.888767,0.3912657,clinging
5.9415803,21.270632,12.690293,pin
-0.6300793,1.7107317,-17.332535,peaceful
10.270756,-18.112566,3.8553174,accord
-18.876358,8.451615,-8.79842,unconscious
9.31034,3.4479258,-0.56861454,warlike
10.286795,26.448135,9.357074,shirt
-17.643993,1.811439,-1.0225163,experienced
7.7092857,-27.496923,1.763123,saidst
14.015239,6.6005526,-1.35269,wailing
-17.622198,1.1941925,-0.76257694,drawings
30.656824,-15.57096,4.024561,zeruiah
7.341666,-31.404047,-7.4904547,vowed
-25.03796,10.187457,-3.9029508,polite
-1.606714,19.466618,-16.951033,hue
5.8970838,-1.0367113,20.2971,scena
8.060475,-0.16185755,-12.419488,dire
-2.4929874,-12.911401,-14.4885235,subjection
1.6064183,21.532406,9.123081,slip
19.598406,-8.791537,4.0334344,macedonia
-10.154103,-2.8507059,-22.179605,talent
19.795105,-10.895642,1.6346507,hebrews
-22.352646,-1.2955394,6.4501705,formerly
-8.729379,7.182856,21.940405,tom
32.104103,-15.162175,8.426284,baruch
2.2212858,-10.105164,6.159031,eternity
3.6592352,4.7614822,-16.029644,ethereal
21.82306,6.977363,-11.598493,plenteous
-12.981526,19.478065,7.6874037,examining
-1.8014855,-1.903918,1.1216502,tales
-19.099037,-2.7392864,-4.7421803,inevitable
15.639269,19.61292,1.056551,fence
11.453416,-12.571761,-3.224511,robbers
7.3845596,10.697105,-6.2466464,mocking
0.19344565,15.224778,-17.163181,gulf
23.997675,15.783173,3.692958,baskets
6.336817,-20.414532,13.597769,onely
-14.467735,-20.076488,8.922355,treat
13.771839,22.357073,-6.999703,pile
9.17892,23.34373,-9.0991955,hovering
-25.346891,-7.300468,10.312981,awkward
12.603437,13.476442,-4.04014,infant
-21.600203,-15.372599,-4.7770314,intentions
6.608338,7.542068,-9.578142,swelling
-27.59867,-3.4976497,-8.848617,calculated
-8.074068,26.61637,6.24495,nodded
-15.18978,14.101494,-10.500823,brilliant
-6.4075193,11.144281,-17.122879,superb
-12.271027,9.82402,1.0534794,page
-17.517363,2.504721,12.187777,lawyer
-11.939164,12.601748,-9.802378,type
0.29808822,18.461407,1.3568829,resting
23.803171,12.525209,-1.1176213,nails
-16.056965,-20.501547,9.09009,oblige
-2.3851514,17.276194,-10.075431,ponderous
3.8672476,28.239761,3.956213,sweeping
-14.527315,11.892537,2.0222967,capture
-7.645007,-8.528571,7.2269564,folks
-9.018518,26.17536,14.586347,desk
16.221464,19.561554,-5.0348096,cotton
1.5918131,33.067776,2.2176359,windlass
10.027629,24.816534,10.518765,cloak
-9.814441,-4.9156437,-0.21849135,including
-27.619272,5.291287,1.1388602,parish
3.4108105,10.319469,-19.289131,airs
-29.413748,-13.33403,-2.5835865,indulgence
12.407914,-4.7328076,-15.372827,bruise
-17.063612,-14.720804,-0.41243273,confident
-10.512672,8.670555,-1.2184666,admirable
-31.242971,-3.1696112,-1.7814603,introduction
24.344814,8.306702,2.83539,entry
-27.40088,3.8673122,-1.7487344,attempts
19.865433,3.7425358,-1.6344299,wandered
-25.564617,-12.077876,-12.406062,abilities
11.59653,24.779915,-8.991795,winding
13.459283,-14.990178,-2.1858761,confirm
1.7867796,24.489065,14.02137,waistcoat
13.682723,11.4318695,-11.528443,brooks
-4.978908,5.697259,-1.3674884,captured
28.228613,1.6880907,5.995871,arnon
2.773869,-7.4280562,-4.0032477,babes
5.049774,-22.586178,-5.0781183,rebel
2.8253734,12.217307,-10.035901,roads
0.6283053,-16.524673,17.674501,cinna
-8.412253,16.029453,-12.160104,abrupt
10.603813,-22.00388,-0.50614953,94
25.82652,9.78091,-6.08998,ornaments
1.1679146,15.356588,-3.3095653,ruins
15.231894,-23.620722,-9.939358,magnified
-24.808228,-1.8764263,4.88057,endeavoured
7.814222,12.031393,-14.153805,continent
9.868228,-0.7277928,-8.668839,departing
-10.822831,-0.18384485,-2.2459466,prolonged
-25.732805,8.639301,-4.5208836,gaiety
-27.17854,-13.144242,3.535498,encouraging
0.16622129,-24.991722,-5.6360726,wisely
-29.503168,3.71487,6.54599,hoping
-12.3129425,22.244595,10.866892,pausing
-33.132214,2.204803,5.4408054,campbells
1.1568358,14.419998,16.340845,needle
4.3644466,-3.47938,-5.9983363,aged
-24.981066,12.587067,-2.0462706,thoughtful
28.660728,1.4266611,-6.467265,oracle
-17.713324,1.6523305,15.344295,appeal
2.0512085,0.42051485,0.25865176,sport
4.0486574,-22.142054,13.318276,eare
-26.74711,-7.443145,8.451842,pleasantly
-19.444525,-13.271089,-13.790031,qualities
-0.082280844,23.736736,10.988183,pushing
-18.234192,-5.190351,4.0824614,intelligent
5.0513635,12.526753,13.262898,killing
13.037815,-21.564604,-8.8857155,blessings
2.1456234,-28.105093,-16.082788,uncover
27.321466,-3.4561305,3.5128255,besieged
5.521806,15.667117,19.33393,dish
-2.0409272,4.0282874,3.347697,insane
-2.0904105,-20.050259,11.9352,beleeue
5.280922,29.019197,5.409496,loaded
15.135766,22.461836,-4.8255014,feathers
-12.263255,19.255175,13.508951,loudly
0.66598123,-10.661717,-17.841753,torment
2.9521637,-18.513847,-2.562217,persecute
-31.593653,4.349178,-5.3206625,preceding
-19.608185,1.6290166,-17.218021,vacant
-7.4735203,4.250832,-13.388255,beings
-16.84661,2.273307,2.9845667,insisted
0.017491017,-23.780931,-17.944921,kin
-17.273027,-12.906736,4.52195,respects
-26.640476,-15.5385065,-3.1760225,shewn
-9.097636,15.332032,-11.832441,irregular
26.569508,-4.5314345,-15.132312,tithes
11.32818,22.12406,6.598569,waist
-11.424351,-19.472116,7.0599194,invite
13.131409,-3.5705225,11.719507,washing
-27.085382,-9.822241,-1.7354149,application
8.133481,12.8960085,17.21705,pan
12.630292,7.459057,-6.7364984,raging
-0.9961891,2.6196673,12.1444025,cannibal
-19.617388,-2.4670467,23.480112,tuesday
33.945297,-17.147131,-0.037324417,phinehas
4.090049,5.958254,19.140724,dough
-17.748161,3.2230194,0.12117006,originally
2.8988535,-3.1877213,-17.908106,creator
13.647363,-3.6308336,6.726989,virgins
-27.888044,-10.532087,-0.01276678,excess
-22.494156,-6.1253486,-2.6347933,partial
14.817405,-1.2480105,-18.930693,beareth
17.593758,16.137367,-0.05328249,weeds
-11.712209,10.2029085,-1.5307792,etc
1.4770455,-22.991926,-16.135582,oppress
8.156412,-22.878191,1.3794066,139
0.076887995,-14.886367,-2.8826354,calamity
-20.42957,-12.420426,-7.0642815,enjoyed
5.355074,22.131138,14.81833,tin
9.32902,-5.578295,-7.4520917,stumble
-27.611094,-7.1982493,-7.25103,suited
-8.68965,14.851257,-14.531624,perpetually
-1.0512198,-19.3235,17.62407,flye
-7.2649045,-5.5986934,21.340143,dam
-19.683653,-8.317435,-12.022988,moderate
-11.256759,8.005775,-8.2950115,adventure
-3.1343327,13.510273,5.7284756,literally
-27.62857,-12.508377,-4.010418,preference
13.77952,-25.033745,1.0405726,77
17.980124,8.774171,11.777342,shoe
-0.29094687,-20.203691,16.808067,messala
16.669296,11.9058695,-22.1083,warp
11.401362,-8.205553,-4.8801575,siege
-23.720129,12.973373,-1.2669314,agitated
0.0031162035,-5.6655116,8.7540045,fain
2.745551,-18.716955,0.23483719,vex
5.71857,18.145744,-19.625402,spacious
-23.650461,8.495256,-10.6429615,soothing
27.465738,2.1760116,-8.3291,whereupon
-30.869474,-8.413391,-2.8055837,recovering
-31.24746,8.802986,6.3826146,bristol
13.378759,14.560674,-8.707927,scent
-13.28137,9.964019,21.575068,nodding
-2.902728,-22.697193,-9.274749,abound
-20.742199,-11.477603,-10.563432,felicity
3.9536674,-19.556696,14.931819,murther
-0.96717775,24.788797,4.2106414,balcony
1.6331737,25.298111,0.071388684,heels
-4.5073147,-13.416499,5.2815943,refrain
-4.7225614,-0.8455197,22.635582,sixpence
-15.626854,13.164361,-17.904257,bigger
9.342814,-1.6696815,21.770023,mal
36.12725,-15.85021,1.9217927,meshullam
-3.0546212,8.7750435,-13.652121,sublime
2.2037473,29.127401,6.38979,stove
9.17448,-7.9345813,-6.403444,hinder
3.4689813,26.418974,-2.4329996,tossing
-19.717442,-13.583988,-4.634028,unworthy
2.6754646,18.971643,-8.216496,circles
-3.2381227,9.731613,1.0216314,paris
-1.5460259,24.474815,0.5807355,crept
-4.9479895,29.95858,-4.943884,panting
2.4605842,14.105983,-7.834842,oceans
-1.0248721,-17.841705,-0.53542614,overtake
12.332752,24.450281,-0.5835954,bearded
-6.84945,20.942024,8.721104,snatched
-23.815008,-5.2561088,-11.953941,afforded
-4.8284464,6.6405463,5.624141,bible
-24.584528,-0.13385087,12.003442,niece
-5.3081193,16.548277,23.716558,jay
21.87573,-3.412952,1.8181874,ethiopia
26.793932,1.4568981,6.444115,euphrates
-14.672985,9.984284,18.479607,solemnly
-12.580373,7.3943043,21.410017,don
-25.270823,-9.591398,-6.6729975,alteration
-19.855204,-8.048159,11.829202,dreadfully
-13.178636,14.791804,2.7575333,plum
-1.2975134,10.333124,-29.398592,shrill
-3.0429733,-2.3089879,0.34631214,member
-2.784235,1.4970667,5.085923,brains
-9.671914,-5.4419503,-7.8059974,operation
14.213275,10.16409,-3.4232614,blasted
-7.5655823,-10.270738,-5.8770843,offices
5.5644393,28.674229,2.4098494,plank
-10.647618,-14.271517,0.26467928,desiring
-0.3743841,-8.422381,3.6131823,embrace
9.627896,19.547228,-0.7868114,guns
-12.129357,0.8481453,21.625858,newington
-7.7241497,-0.27544641,-12.854343,permanent
27.919102,17.195793,-8.587147,measuring
-2.1491241,-16.637962,15.776909,damn
-0.9674687,26.070114,2.6793396,tumbled
14.54867,19.497698,-11.706736,showers
30.156818,-9.564453,-5.891631,divisions
1.3113034,21.913025,11.416375,jar
9.11966,3.750858,-3.2785091,triumphant
-10.771599,0.7889987,-16.779514,theory
26.58426,-8.762813,4.745884,benhadad
-3.0872262,-1.2732694,-16.789713,democracy
34.92703,-10.889623,9.471332,nebat
-16.020054,9.489552,21.23951,angrily
-7.850755,19.602707,10.558406,settling
22.998102,7.782288,11.170427,dove
11.124468,13.620516,4.4451313,knives
-15.950226,14.474814,2.3888912,chanced
0.20579569,23.968912,3.6081667,ceiling
-33.540016,5.034441,1.9929104,dined
12.024508,-9.234812,-12.659651,overthrow
-17.492876,-3.0136065,24.037031,afore
4.9609885,-17.770945,17.06005,thane
35.237595,-16.34983,4.352614,maaseiah
-1.5279821,30.19777,3.2568202,slid
-17.89494,3.2418919,-7.424218,reminded
3.7093399,-27.5897,-10.148752,falsely
1.6261922,-13.422464,-4.701296,mightier
9.150784,19.365715,-9.885752,starry
-25.105675,-18.726248,-0.971693,judgement
31.377659,-7.8776026,10.506484,darius
-23.714836,14.706882,3.8844104,hesitated
-10.221414,6.202283,23.86946,sweeper
-10.561578,0.9910452,-3.4901547,included
21.397303,-6.056894,4.0531516,nineveh
-27.351175,-10.246553,-10.825644,peculiarly
-14.397059,11.460874,16.533926,ratcliffe
-4.1311398,0.4819242,9.289093,plays
-16.817894,-13.110209,-5.933799,amount
-3.522714,-0.32734635,-17.695154,arts
-11.352157,13.3934355,15.541039,magistrate
0.45021853,-26.888346,-6.2683926,hereby
-17.407385,-12.523533,-4.3870397,debt
-5.3068457,-24.605753,-15.25373,treacherously
-19.732748,14.191883,-1.5907985,roused
8.9920435,12.975855,-15.068593,myriads
-3.6688428,23.638783,-4.210736,blaze
-8.796731,12.125296,13.702882,letting
11.858072,18.762964,13.135892,nail
15.073524,-20.019728,3.2439697,sceptre
-14.487896,19.516953,15.045525,madeleine
-7.3984966,-4.466575,-9.724909,tradition
-13.447303,-4.8377433,-17.701189,mix
-16.955217,-10.718098,3.658038,unfortunately
14.038967,4.808277,-0.5539171,tumult
11.806047,-3.7994297,-11.7987795,lack
16.712591,-11.2723,2.8517962,mocked
-11.0786495,9.164496,16.533783,portrait
-12.2974205,12.185306,16.413496,kidd
-18.729692,-14.430643,3.6522455,affect
-22.013132,0.027551845,15.082325,cox
-8.6246395,19.867949,-10.426778,intense
-27.98717,-7.152363,-2.504074,communicated
4.5745254,25.238712,11.094467,sticking
28.279825,-12.432367,3.7938392,abishai
-8.033147,14.04174,24.064,frog
-10.664948,8.54298,25.822088,mammy
-16.88241,-18.342836,2.9342484,hazard
-20.473125,14.245763,-0.33496368,announced
30.363358,-0.6287373,-0.8615908,jebusites
-19.961203,7.528419,-12.380779,resolute
-1.2369169,29.056469,6.881143,scuttle
-14.627349,5.571514,-13.21463,scale
3.4313478,-3.8515656,-9.373663,dreaded
4.043012,-5.4471188,2.4410355,longing
7.0539823,22.795467,-13.523634,dusk
4.1947565,-16.041033,-13.900559,filthy
-8.135444,-20.213545,9.380329,detain
-26.770327,1.4252582,-11.470578,temporary
0.75758165,7.1910954,-22.88461,earthquake
-15.614687,-17.643898,8.481789,succeed
-9.336902,-4.281028,-14.451134,virtues
26.985584,-7.0550737,4.0469713,lachish
14.218788,-20.368074,3.2757847,fortress
5.521644,22.445879,14.091563,leather
1.8831644,16.924057,0.389798,pursuers
-7.264041,-18.012642,8.827507,disturb
-7.1351027,-18.716534,-5.1014457,warned
-2.5910552,8.35332,-6.7581787,antique
14.173672,-16.139711,9.261992,proclaimed
-26.458141,-19.338686,-5.5062194,excellence
-0.77978,-16.304039,-4.9207444,tribulation
1.7176915,-20.785378,-5.149073,abhor
-17.944117,-3.0641181,23.601294,monday
-1.9974902,-14.757849,-9.714241,counsels
-8.523851,16.8977,-0.4210304,withdrawn
-10.941944,22.897953,-9.825964,limb
-10.643239,-11.603276,9.584359,provoking
-17.135294,-9.009399,-7.9053607,occupation
-10.398633,-13.472995,8.126496,forgetting
9.675328,-1.4176227,22.627258,banq
-4.837683,-6.7026067,-4.2952566,presumed
-1.1921443,-0.6352076,-11.037108,vice
1.0904316,20.477995,5.6252,pulpit
-14.001322,13.104957,17.948288,cray
7.7218432,-17.37111,-0.5692083,fasting
21.662422,11.265751,-10.980276,wool
3.4283128,-14.395964,-7.210393,devise
-9.359157,-23.593363,-16.860958,fearing
30.601488,-17.383652,3.8168402,boaz
33.030243,-8.763718,7.263477,jotham
-29.916174,-10.224505,-4.677307,softened
-8.228443,-3.470412,14.22063,keeps
-20.958439,14.96844,-4.4772243,dismay
-28.45035,-13.227427,-3.7804751,dependence
-9.374564,14.19624,1.2819281,commander
-6.812877,-17.21831,4.55403,expose
-33.413345,2.254848,3.5277677,crofts
1.1786093,7.6890535,-4.5299125,sire
-4.998627,29.328491,-6.233957,whistle
4.351576,13.675991,16.059996,cheese
-15.4743,-15.125952,12.475741,behave
10.802202,15.320779,-16.024235,mississippi
-12.512151,31.081562,-1.792027,harder
-2.3664856,10.246331,16.718151,mat
3.1645935,11.5128765,-16.119106,vital
-6.0954814,24.139034,7.1207967,snapped
-4.074667,11.655601,1.6888274,pond
25.697802,-3.0091972,1.5023831,amalekites
19.65801,-2.2840624,-7.8013434,carcases
-12.49789,-11.329596,-10.216215,enjoying
3.248463,13.495361,18.09104,shell
16.227983,-18.197186,-13.278541,wickedly
4.264206,25.800154,-9.48024,overhead
20.005442,0.2678004,-13.701175,suck
35.45972,-5.247853,-4.6587234,seventeen
22.033716,-15.786353,5.436735,watchman
-15.093715,17.405758,7.8148565,newspaper
2.9844255,25.453562,-9.0780115,spray
-9.2126045,25.76604,4.1209774,brows
-27.316425,-12.728837,-7.858078,fancying
-8.556307,21.857761,14.787485,lakeman
26.97898,-3.8441527,0.37878066,amalek
-16.61805,4.0045333,-14.792472,motions
25.81806,-4.471546,0.70966285,midianites
-15.406483,-4.965772,-1.6917427,policy
-2.1197512,-14.592215,2.8130836,withstand
10.249189,1.8841016,5.8486214,kisses
16.075806,12.621156,0.5154479,choked
-11.313444,12.525201,0.99465823,villa
-21.381979,10.484713,-3.4958856,concluding
-12.986541,22.725313,-5.4540095,eyebrows
-18.675695,8.944615,19.12961,politely
10.548166,20.574884,-10.815197,pines
-12.111737,0.9839997,22.338709,finsbury
-26.21371,-4.3311267,-2.0446372,submitted
-12.635661,-10.275688,10.32629,charlotte
2.4331155,-20.817648,16.080212,dye
-6.0669184,6.9501085,-9.398361,dividing
-5.773222,8.245789,1.374852,british
-8.900004,26.387491,13.233605,cigar
4.954704,17.799503,-5.5275373,clearing
-32.173405,-2.5742247,-5.2580795,readiness
